sample_id,i_bits,o_bits,i_hex,o_hex,count,first_seed,first_cycle,first_pc_id,first_instr_rdata_id
293,0000011000100110101000000010100110001000,0000,0x626a02988,0x0,1,888,1950,80003104,28d14393
294,0000011000100110110011110011100101000000,0000,0x626cf3940,0x0,1,889,12156,80003dbe,00d11113
295,0000011000100110110011110011100101100000,0000,0x626cf3960,0x0,1,889,5126,80003dbe,00d11113
296,0000011000100111001010000010100110100000,0000,0x6272829a0,0x0,1,889,9210,800038b8,00e177b3
297,0000011000100111001010110011100101100000,0000,0x6272b3960,0x0,1,889,3146,800038b8,00e177b3
298,0000011000101000000000110011000101000000,0000,0x628033140,0x0,2,889,2676,800037c2,1d010413
299,0000011000101000000010110011000101000000,0010,0x6280b3140,0x2,2,889,4386,80003ad2,ff010113
300,0000011000101000000010110011000101001000,0010,0x6280b3148,0x2,1,889,11138,80003ad2,ff010113
301,0000011000101000000010110011100101100000,0010,0x6280b3960,0x2,1,889,11646,80003c1a,ff010113
302,0000011000101000000011110011000101001000,0000,0x6280f3148,0x0,3,889,4873,80003cac,ff010113
303,0000011000101000000011110011000101100000,0000,0x6280f3160,0x0,1,889,11970,80003d24,ff010113
304,0000011000101000000110110011000101111000,0000,0x6281b3178,0x0,1,888,2137,800031a4,ff010113
305,0000011000101000000110110011100101000000,0000,0x6281b3940,0x0,2,889,5160,80003dce,33010593
306,0000011000101000001000000010100110000000,0000,0x628202980,0x0,1,889,13037,80003ec8,ff010113
307,0000011000101000001000110011100101100000,0000,0x628233960,0x0,1,889,5578,80003ec8,ff010113
308,0000011000101000001001110011100101100000,0000,0x628273960,0x0,1,888,5975,80003320,13010693
309,0000011000101000001010110011000101100000,0000,0x6282b3160,0x0,1,888,1648,8000303c,ff010113
310,0000011000101000001011000010000110001000,0000,0x6282c2188,0x0,1,888,1668,80003040,ff010113
311,0000011000101000001111110011000101100000,0000,0x6283f3160,0x0,1,889,4264,80003a86,ff010113
312,0000011000101000001111110011100101100000,0000,0x6283f3960,0x0,1,889,11053,80003a86,ff010113
313,0000011000101000010010000010000110001000,0000,0x628482188,0x0,1,889,6099,80004038,ff010113
314,0000011000101000010010110011100101110000,0000,0x6284b3970,0x0,1,889,13626,80004038,ff010113
315,0000011000101000010101110011000101100000,0000,0x628573160,0x0,1,889,9056,8000382e,ff010113
316,0000011000101000010110110011100101000000,0000,0x6285b3940,0x0,1,889,8701,80003756,ff010113
317,0000011000101000011011110011000101000000,0000,0x6286f3140,0x0,2,889,6207,8000405e,ff010113
318,0000011000101000011011110011000101001000,0000,0x6286f3148,0x0,1,889,4841,80003c86,1d010113
319,0000011000101000011111110011000101000000,0000,0x6287f3140,0x0,1,889,11104,80003ab6,ff010113
320,0000011000101000011111110011100101100000,0000,0x6287f3960,0x0,1,889,4316,80003ab6,ff010113
321,0000011000101000101001110011000101111000,0000,0x628a73178,0x0,1,889,55,800000c2,111115b7
322,0000011000101000101110110011100101100000,0000,0x628bb3960,0x0,1,888,468,800000c2,111115b7
323,0000011000101000111100000010000110101000,0000,0x628f021a8,0x0,1,889,4283,80003a94,01111a33
324,0000011000101000111100110011100101100000,0000,0x628f33960,0x0,1,889,11066,80003a94,01111a33
325,0000011000101011001011110011000101000000,0000,0x62b2f3140,0x0,1,889,8788,80003768,01610cb3
326,0000011000101100001000000010000110101000,0000,0x62c2021a8,0x0,1,889,5476,80003e66,018140b3
327,0000011000101100001000000011000101101000,0000,0x62c203168,0x0,1,889,12492,80003e66,018140b3
328,0000011000101100011001110011000101110000,0000,0x62c673170,0x0,1,889,8793,8000377a,55813e13
329,0000011000101100100001000010000110000000,0000,0x62c842180,0x0,1,889,7745,80003636,01914f33
330,0000011000101100100001000010000110010000,0000,0x62c842190,0x0,1,889,1487,80003636,01914f33
331,0000011000101101110011011001000000000000,1100,0x62dcd9000,0xc,2,889,14327,800041d4,d3b14313
332,0000011000101101110011011001000000100000,1100,0x62dcd9020,0xc,2,889,14329,800041d4,d3b14313
333,0000011000101101110011011001000000110000,1100,0x62dcd9030,0xc,1,889,7262,800041d4,d3b14313
334,0000011000101101110011011001000000111000,1100,0x62dcd9038,0xc,1,889,7261,800041d4,d3b14313
335,0000011000101101110011011001100000100000,1100,0x62dcd9820,0xc,2,889,7257,800041d4,d3b14313
336,0000011000101101110011011001100000110000,1100,0x62dcd9830,0xc,2,889,7259,800041d4,d3b14313
337,0000011000101101110011111011000101000001,0000,0x62dcfb141,0x0,1,889,7263,800041d4,d3b14313
338,0000011000101101110011111011000101100001,0000,0x62dcfb161,0x0,1,889,14331,800041d4,d3b14313
339,0000011000101110000111000010100110110000,0000,0x62e1c29b0,0x0,1,889,4864,80003c9a,01c109b3
340,0000011000101111101100000010100110110000,0000,0x62fb029b0,0x0,1,889,2342,80003736,01f142b3
341,0000011000110000000000000010000110001000,0000,0x630002188,0x0,2,888,366,8000008c,0001ec97
342,0000011000110000000010000010100110000000,0000,0x630082980,0x0,1,889,6293,80004094,0001cdb7
343,0000011000110000000010110011000101011000,0000,0x6300b3158,0x0,1,889,13758,80004094,0001cdb7
344,0000011000110000010111110011000101000000,0000,0x6305f3140,0x0,1,889,7377,800034b6,0001a9b7
345,0000011000110000011001110011100101100000,0000,0x630673960,0x0,1,889,14412,800034f2,0001cab7
346,0000011000110000011111000010100110000000,0000,0x6307c2980,0x0,1,888,1342,8000032c,0001a797
347,0000011000110000011111110011000101001000,0000,0x6307f3148,0x0,1,889,1125,8000033a,0001b217
348,0000011000110000101011000010100110010000,0000,0x630ac2990,0x0,1,889,13833,800040b2,3011ae13
349,0000011000110000101011110011000101101000,0000,0x630af3168,0x0,1,889,6423,800040b2,3011ae13
350,0000011000110010100110110011100101010000,0000,0x6329b3950,0x0,1,888,1744,80003066,4051d433
351,0000011000110100011010000010000110001000,0000,0x634682188,0x0,1,889,11416,80003b68,ec81e313
352,0000011000110100011010110011100101000000,0000,0x6346b3940,0x0,1,889,4557,80003b68,ec81e313
353,0000011000110100100000110011000101110000,0000,0x634833170,0x0,2,889,4177,80003a56,0091b633
354,0000011000110101001000110011000101000000,0000,0x635233140,0x0,2,889,2677,800037c4,00a1ddb3
355,0000011000111000101111110011000101001000,0000,0x638bf3148,0x0,1,889,11993,80003d30,8911b093
356,0000011000111000101111110011100101110000,0000,0x638bf3970,0x0,1,889,4980,80003d30,8911b093
357,0000011000111010010010000010000110110000,0000,0x63a4821b0,0x0,1,888,1854,800030c6,4141d493
358,0000011000111010110011110011000101100000,0000,0x63acf3160,0x0,1,888,5848,800032d0,0151d193
359,0000011000111011110101000010100110100000,0000,0x63bd429a0,0x0,1,889,13219,80003f00,01719193
360,0000011000111011110101110011000101001000,0000,0x63bd73148,0x0,1,889,5699,80003f00,01719193
361,0000011000111100000000110011100101010000,0000,0x63c033950,0x0,1,889,11071,80003a9c,4981c593
362,0000011000111100000000110011100101100000,0000,0x63c033960,0x0,1,889,4285,80003a9c,4981c593
363,0000011000111100110100000010000110101000,0000,0x63cd021a8,0x0,1,889,8014,800036de,0191d593
364,0000011000111100110100110011100101110000,0000,0x63cd33970,0x0,1,889,2224,800036de,0191d593
365,0000011000111110000101000010100110110000,0000,0x63e1429b0,0x0,1,889,9495,80003930,1fc1b513
366,0000011000111110000101110011000101101000,0000,0x63e173168,0x0,1,889,3347,80003930,1fc1b513
367,0000011001000000000100110011100101000000,0010,0x640133940,0x2,1,889,17086,8000278a,f8020213
368,0000011001000000011100000101000000000000,1100,0x640705000,0xc,11,889,17382,8000280a,000208b3
369,0000011001000000011100000101000000000010,1100,0x640705002,0xc,2,889,17375,8000280a,000208b3
370,0000011001000000011100000101000000010000,1100,0x640705010,0xc,2,889,17381,8000280a,000208b3
371,0000011001000000011100000101000000100000,1100,0x640705020,0xc,2,889,17377,8000280a,000208b3
372,0000011001000000011100000101000000111000,1100,0x640705038,0xc,2,889,17379,8000280a,000208b3
373,0000011001000000011100000111000101000001,0000,0x640707141,0x0,1,889,17394,8000280a,000208b3
374,0000011001000001001001000010100110000000,0000,0x641242980,0x0,1,889,81,800000da,222225b7
375,0000011001000001001110110011100101100000,0000,0x6413b3960,0x0,1,888,486,800000da,222225b7
376,0000011001000001011101110011000101000000,0000,0x641773140,0x0,2,889,1409,80003608,46226593
377,0000011001000010001100000010100110000000,0000,0x642302980,0x0,1,889,2234,800036e6,00425e93
378,0000011001000010001100110011100101100000,0000,0x642333960,0x0,1,889,8016,800036e6,00425e93
379,0000011001000010100000000010100110000000,0000,0x642802980,0x0,1,889,7044,80004174,40525e33
380,0000011001000010100000110011100101100000,0000,0x642833960,0x0,1,889,14154,80004174,40525e33
381,0000011001000011011101000010000110001000,0000,0x643742188,0x0,1,889,14410,800034ec,d6620313
382,0000011001000100010110000010000110101000,0000,0x6445821a8,0x0,1,889,7305,800041e8,02820213
383,0000011001000100010110110011000101011000,0000,0x6445b3158,0x0,1,889,14352,800041e8,02820213
384,0000011001000100100110000010000110000000,0000,0x644982180,0x0,1,889,11964,80003d16,40925313
385,0000011001000101000100110011000101101000,0010,0x645133168,0x2,1,889,1126,8000033e,b2a20213
386,0000011001000111010010110011100101100000,0000,0x6474b3960,0x0,1,889,14005,8000412c,54e20013
387,0000011001000111010010110011100101110000,0000,0x6474b3970,0x0,1,889,6590,8000412c,54e20013
388,0000011001000111100000000010100110100000,0000,0x6478029a0,0x0,1,888,3958,800031aa,00f21213
389,0000011001001001001011110011000101100000,0000,0x6492f3160,0x0,2,889,1410,8000360c,c9222d13
390,0000011001001001101100000010000110001000,0000,0x649b02188,0x0,1,889,5293,80003e04,41325433
391,0000011001001001101100110011100101000000,0000,0x649b33940,0x0,1,889,12282,80003e04,41325433
392,0000011001001010010100110011000101000000,0010,0x64a533140,0x2,2,889,6513,800040d6,014209b3
393,0000011001001010010111000010100110100000,0000,0x64a5c29a0,0x0,1,888,1273,80000304,0b422c37
394,0000011001001011101100110011000101100000,0000,0x64bb33160,0x0,1,889,2094,80003664,01725b33
395,0000011001001011101100110011000101101000,0000,0x64bb33168,0x0,1,889,7805,80003664,01725b33
396,0000011001001100010011000010000110101000,0000,0x64c4c21a8,0x0,2,889,1263,800035c0,fd820213
397,0000011001001100111001000010000110001000,0000,0x64ce42188,0x0,1,889,1518,80003648,13921697
398,0000011001001100111001110011100101100000,0000,0x64ce73960,0x0,1,889,7774,80003648,13921697
399,0000011001001110011001110011000101001000,0000,0x64e673148,0x0,1,889,3144,800038b2,01c22b33
400,0000011001001110011001110011000101100000,0000,0x64e673160,0x0,1,889,9204,800038b2,01c22b33
401,0000011001001110100000000010000110111000,0000,0x64e8021b8,0x0,1,889,6234,80004076,97d26b37
402,0000011001010001000000000010100110100000,0000,0x6510029a0,0x0,1,889,5683,80003ef8,b422cfb7
403,0000011001010001000000110011100101100000,0000,0x651033960,0x0,1,889,13206,80003ef8,b422cfb7
404,0000011001010001100000000010000110000000,0000,0x651802180,0x0,1,889,14266,800041b8,00328293
405,0000011001010001100000000010000110001000,0000,0x651802188,0x0,1,889,7196,800041b8,00328293
406,0000011001010010000000000010000110001000,0000,0x652002188,0x0,1,889,14656,80003590,0042cfb3
407,0000011001010100001110000010000110001000,0000,0x654382188,0x0,1,889,7075,80004180,e2828693
408,0000011001010100001110110011000101111000,0000,0x6543b3178,0x0,1,889,14174,80004180,e2828693
409,0000011001011000110110000011000101001000,0000,0x658d83148,0x0,1,889,6421,800040ae,011282b3
410,0000011001011000110110000011000101100000,0000,0x658d83160,0x0,1,889,13827,800040ae,011282b3
411,0000011001011001111100000010000110000000,0000,0x659f02180,0x0,2,889,4455,80003b16,0132e0b3
412,0000011001011011100101000010000110001000,0010,0x65b942188,0x2,1,888,1199,800002b2,5f728293
413,0000011001011011101011110011000101000000,0000,0x65baf3140,0x0,1,889,1352,800035f8,0172d3b3
414,0000011001011011101011110011100101000000,0000,0x65baf3940,0x0,1,889,7587,800035f8,0172d3b3
415,0000011001011100111001110011000101100000,0000,0x65ce73160,0x0,1,889,11263,80003b36,f192c993
416,0000011001011101010111000010000110001000,0000,0x65d5c2188,0x0,1,888,4102,800031fc,35a2e013
417,0000011001011110100101000010000110101000,0010,0x65e9421a8,0x2,1,889,931,800002ca,4bd28293
418,0000011001011111010100110011000101100000,0000,0x65f533160,0x0,1,889,11607,80003be2,57e2bf93
419,0000011001011111010100110011000101110000,0000,0x65f533170,0x0,1,889,4668,80003be2,57e2bf93
420,0000011001100010110101110011000101000000,0000,0x662d73140,0x0,2,889,3458,8000395e,92530197
421,0000011001100100000110000010000110001000,0000,0x664182188,0x0,1,889,11026,80003a70,4e837937
422,0000011001100100000110000010100110000000,0000,0x664182980,0x0,1,889,4217,80003a70,4e837937
423,0000011001100100001100000010000110001000,0000,0x664302188,0x0,1,889,1010,800002ee,c48366b7
424,0000011001100100011010110011000101101000,0000,0x6646b3168,0x0,1,888,5973,8000331a,00830313
425,0000011001100100011011000010000110011000,0000,0x6646c2198,0x0,1,889,7869,80003692,008360b3
426,0000011001100100100000000010000110011000,0000,0x664802198,0x0,1,888,5668,80003232,009340b3
427,0000011001100100100110110011100101000000,0010,0x6649b3940,0x2,1,889,7264,800041d8,00934fb3
428,0000011001100100100110110011100101100000,0010,0x6649b3960,0x2,1,889,14332,800041d8,00934fb3
429,0000011001100101100110000011000101001000,0010,0x665983148,0x2,1,889,9491,80003926,00b31313
430,0000011001100101100110000011000101111000,0010,0x665983178,0x2,1,889,3337,80003926,00b31313
431,0000011001100101111000110011000101001000,0000,0x665e33148,0x0,1,889,2355,80003742,00b36133
432,0000011001100111000010000010000110000000,0000,0x667082180,0x0,1,889,13647,8000403a,40e301b3
433,0000011001100111000010110011000101001000,0000,0x6670b3148,0x0,1,889,6100,8000403a,40e301b3
434,0000011001100111010000000010000110001000,0000,0x667402188,0x0,1,889,4974,80003d20,ace30193
435,0000011001100111010000110011000101001000,0000,0x667433148,0x0,1,889,11969,80003d20,ace30193
436,0000011001100111010100110011000101100000,0000,0x667533160,0x0,1,889,1053,8000030c,74e35ab7
437,0000011001100111011001000010000110101000,0000,0x6676421a8,0x0,1,889,7804,80003660,40e35613
438,0000011001100111011001110011000101100000,0000,0x667673160,0x0,1,889,2093,80003660,40e35613
439,0000011001101000000110000010000110001000,0010,0x668182188,0x2,1,889,4578,80003b6c,01033a33
440,0000011001101000000110110011000101001000,0010,0x6681b3148,0x2,1,889,11417,80003b6c,01033a33
441,0000011001101000101010000010100110100000,0000,0x668a829a0,0x0,1,889,4738,80003c26,01133433
442,0000011001101000101010000011000101001000,0000,0x668a83148,0x0,1,889,11687,80003c26,01133433
443,0000011001101001000000000010100110000000,0000,0x669002980,0x0,1,889,3162,800038c2,01235fb3
444,0000011001101001000000110011000101001000,0000,0x669033148,0x0,1,889,9219,800038c2,01235fb3
445,0000011001101001101001000010000110001000,0000,0x669a42188,0x0,1,889,139,800000f2,333335b7
446,0000011001101001101110000010000110001000,0000,0x669b82188,0x0,1,888,537,800000f2,333335b7
447,0000011001101010101110110011000101000000,0000,0x66abb3140,0x0,2,889,6511,800040d2,01530333
448,0000011001101010111011000010000110001000,0000,0x66aec2188,0x0,1,889,7547,800035e4,41535c33
449,0000011001101010111011110011100101100000,0000,0x66aef3960,0x0,1,889,1328,800035e4,41535c33
450,0000011001101011100000110011000101100000,0000,0x66b833160,0x0,1,889,7960,800036bc,01730313
451,0000011001101100100100000010100110001000,0000,0x66c902988,0x0,1,889,13618,80004024,019377b3
452,0000011001101100100100000010100110111000,0000,0x66c9029b8,0x0,1,889,6057,80004024,019377b3
453,0000011001101100100101000010000110001000,0000,0x66c942188,0x0,1,889,10951,80003a40,01932db3
454,0000011001101100100101000010100110000000,0000,0x66c942980,0x0,1,889,4113,80003a40,01932db3
455,0000011001101111110010110011100101000000,0000,0x66fcb3940,0x0,2,889,5834,80003f8a,fff30313
456,0000011001110000001100110011000101100000,0000,0x670333160,0x0,1,889,11914,80003d04,3403a293
457,0000011001110000010110000010000110110000,0000,0x6705821b0,0x0,1,889,7153,800041ae,7c03b693
458,0000011001110000010110110011000101001000,0000,0x6705b3148,0x0,1,889,14227,800041ae,7c03b693
459,0000011001110010010000000010000110101000,0000,0x6724021a8,0x0,1,889,4908,80003cbe,08439017
460,0000011001110010010000110011000101001000,0000,0x672433148,0x0,1,889,11844,80003cbe,08439017
461,0000011001110010100001000010000110001000,0000,0x672842188,0x0,1,888,6049,8000337e,7053ad17
462,0000011001110010100111000010100110000000,0000,0x6729c2980,0x0,1,889,950,800002d4,fa539437
463,0000011001110100001010000010100110100000,0000,0x6742829a0,0x0,1,889,4853,80003c98,00839393
464,0000011001110100011100000010100110010000,0000,0x674702990,0x0,1,889,2218,800036d2,f6838d13
465,0000011001110100011100110011000101001000,0000,0x674733148,0x0,1,889,8006,800036d2,f6838d13
466,0000011001110110100000000010000110110000,0000,0x6768021b0,0x0,1,889,915,800002ae,f8d38037
467,0000011001111000101000000010000110101000,0000,0x678a021a8,0x0,1,889,11010,80003a60,cb13c037
468,0000011001111000101000110011000101111000,0000,0x678a33178,0x0,1,889,4180,80003a60,cb13c037
469,0000011001111100000110000011000101110000,0000,0x67c183170,0x0,1,889,6022,80003ff8,a7838613
470,0000011001111100000110000011000101111000,0000,0x67c183178,0x0,1,889,13564,80003ff8,a7838613
471,0000011001111100000111110011000101100000,0010,0x67c1f3160,0x2,1,889,14894,8000035c,ff838393
472,0000011001111110000111000010000110001000,0010,0x67e1c2188,0x2,1,889,867,80000294,ffc38393
473,0000011001111110000111110011000101000000,0010,0x67e1f3140,0x2,5,889,17396,80002812,ffc38393
474,0000011001111110000111110011000101001000,0010,0x67e1f3148,0x2,2,889,816,8000027a,ffc38393
